"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Guardians of the Galaxy Vol. 3","Barbouzes","22 May 2023","The first GOTG was fun and fresh: loved the humour and the banter between the insane characters. In this 3rd installment, the raccoon was doing the best acting...and yet he is a CGI puppet!!! Need I say more? His backstory was compelling and well brought on, although certainly and forcefully designed to bring on tears. I was surprised to hear kids in the theater where I saw the movie: this film is dark in substance, amazingly violent, sometime disturbing (the mangled animals -as CGI as they were-, distressed me greatly) and the many scenes of ""friendly"" characters screaming at each other instead of having a conversation, far from being humorous, were tedious and upsetting. In short, it is too violent for children, and the plot is too childish for adults. Time to retire the series. Enough with the green screen and the galactic universes with guns and a thousand explosions. Bring on real writers and real characters.","
            5/10
            "
"Guardians of the Galaxy Vol. 3","andrewchristianjr","3 May 2023","As heart-wrenching as it is hilarious. Enormous fun, with insane action, hilarious gags, and doses of classic Guardians heart & soul. The decision to give Rocket the spotlight pays off with a movie that's not only a funny conclusion to the Guardians of the Galaxy series but also it will leave you emotionally shattered and filled with so much hope and optimism.Synopsis:
In Marvel Studios ""Guardians of the Galaxy Vol. 3"" our beloved band of misfits are looking a bit different these days. Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","eoinpgeary","3 May 2023","Wow !By far the best entry into the Guardians movies and up there with some of the best Marvel movies in general. The story isn't at all what I guessed from the trailers but as spoiler free as I can, a guardian gets injured and the rest of the guardians must band together to help save their life.We get the backstory of Rocket and it's heartbreaking, the high evolutionary is one of the meanest we have seen in the movies. He is cruelty with no bounds, no justification just evil.The action is great and the CG is the best it has been in a long while, the music is perfect such a perfected list that suits the movie to the ground.Stand outs are Drax, Mantis, flashback rocket and I must say Nebulas arc in her MCU journey is great !!The stakes are high, the heart is felt, tears swelled and overall I had a fantastic time, the perfect ending to one of Marvels best trilogy.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","boydwalters","10 July 2023","This shouldn't even be compared to the first two Guardians of the Galaxy films ... The first was genius the second very good ... This thing is just a total mess ... The writing is dreadful, there's no flow, there NO LAUGHS, even the colours and characters are muted ... If you had set out to kill a ""franchise"", this is certainly how you would go about it ... Its grim folks ... It seems all the characters are suffering from depression ... And its just a load of scenes ( none of them memorable ) shoved together to kill time ... NO JOY ... NO EXCITMENT ... NO MISCHIEF ... CLUELESS WRITERS ... BADLY DIRECTED ... NO REDEMING QUALITIES WHATSOEVER ... AN INSULT TO THE WORK OF ALL THE PEOPLE INVOLVED IN THE FIRST TWO FILMS ... FLUSH IT ... ITS POO.","
            2/10
            "
"Guardians of the Galaxy Vol. 3","nickywinchesters","4 May 2023","Really don't know how to express my emotions properly but wow what a perfect finale to an incredible trilogy!!! The movie was just so beautiful is so many ways!! All the characters shined and got equal screen time, really showed them all as an equal team! The story was touching and meaningful, the performance from the entire cast were phenomenal, a certain scene with Pratt broke my heart because he delivered an amazing nuanced performance, same with the rest of the cast, they all delivered amazing performances in regards to emotional scenes, action and comedy!! The cinematography and music were excellent!! So glad James Gunn returned to direct it. I'm going to miss the Guardians and this incredible cast so much!!!","
            10/10
            "
"Guardians of the Galaxy Vol. 3","simplygk","3 May 2023","9 years, 6 movies and one special presentation later... its time to say goodbye to our guardians. The movie was done in typical Guardians style with some kick ass tunes and plenty of laughs but this movie had so much more heart than the previous 2 titles. The story mainly focuses on Rockets backstory, which is absolutely tragic and heartbreaking. The only disappointing thing was Will Poulter as Adam Warlock, he was powerful enough but portrayed as a child and kind of stupid... basically like drax, but less funny. If ypu enjoyed the previous 2 guardians movies then I highly recommend you go check this out. Definitely one of the better MCU movies since Endgame.","
            10/10
            "
"Guardians of the Galaxy Vol. 3","destinychild2014","12 September 2023","Guardians of the Galaxy 3 isn't just the best Marvel movie for me, but my No 1 movie ever, dethroning Drive from that spot. The reason? Rocket...Rocket is my favorite character ever because he is me (and also more adorable, more smart and more couragious, I'm not any of those things).He is me though because I'm a misunderstood little man that pushes everyone away, being a jerk and a smartass to most people because i don't want to experience loosing my friends and being left alone, outcasted by everyone because I'm different, weird and unfitting as it happened on my childhood...And what happens to Rocket in this trilogy is my ultimate fantasy. Finding people who slowly will love me so much that are able to sacrifice everything for me as i would do for them. Almost impossible in real life but having 3 movies (more if you count the Avengers movies that the guardians take part) that portrayed my fantasy it's just the recipe for the ultimate entertainment package. (Plus triple the action, the jokes and drama from the other movies).So i have to thank with all my heart all the cast and crew (maybe James Gunn a bit more then any other) for creating something that i can rewatch a million times and hope that in a galaxy far far a way, an alternative me had experienced the love and recognition that Rockets has in this marvelous trilogy...Thank you all...PS for Marvel: Take an example, Marvel Studios and follow through this masterpiece and you'll be able to fix any problem you have after the mediocre Phase 4 and on...","
            10/10
            "
"Guardians of the Galaxy Vol. 3","Xstal","8 May 2023","The evolution of the franchise gets to three, with the origins of Rocket revealed to thee, as we find out where he's from, the torment he had to succumb, by a man who spliced his genes, as a baby. As you'd expect, there's overwhelming CGI, with conjured creatures of magnificence and style, cast from the past, is reconvened, chasing down almighty fiend, a new hero is a dog, who can defy. After Ant Man (3) this is so much more engaging, you will not leave the screen annoyed and slightly raging, in fact you may just shed a tear, with a story to endear, as those trapped behind locked doors, are freed from cages.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","marcinpietrzyk-74214","21 May 2023","Marvel seems to be making contest for the ugliest world created in its movies. The world in the latest Ant Man looks like fungus under the microscope. While the world in this one is full of weird creatures that look like they were taken from this H. G. Wells book 'The Island of Dr Moreau'. The movie is weak. Definitely the weakest of all three Guardians of Galaxy movies. I guess it was supposed to be emotional. But it's not. It fails even there, because all these creatures are so grotesque. It still has good music though, but that's the only plus I can think of. Also, why is Gamora even there? She died god damn it. But sure, in sci - fi it's not a problem, let's just tell the viewers that the new Gamora is from the parallel universe. Of course I have nothing against Zoe Saldana. She's incredibly talented and so cute. But she shouldn't be there.And of course this overblown 8,3 rating. No this, movie is not 8,3. It's not even 3. I don't know what is happening with Marvel but still not even one good movie since Avengers Infinity War / Endgame.","
            2/10
            "
"Guardians of the Galaxy Vol. 3","panony-68080","7 May 2023","Words to discribe this:Touching
Heartfelt
Loving
Funny
Action packed
AppreciativeAnd just SUCH a good movie over all. All the actors did such a good job and it was such a good ending to the trilogy. Even though, they will eventually be back in cameo's. (Hint, hint.)It was also so nice to see Rocket's story and honestly I am an animal lover, so I almost cried. Yes I have only almost cried at 3 movies, Braveheart, Armageddon and now GG3. LOLThank you everyone that has helped to stop the making of cheesy Disney style Marvel movies and hopefully we can turn the tide back to the Marvel style of story telling. (Even though there was a lot of Disney in this one, it worked for ONCE.)","
            8/10
            "
"Guardians of the Galaxy Vol. 3","NS-movie-reviews","20 May 2023","I am not ashamed to say this: I cried multiple times during this movie. And you know what? After far too many heartless, dull, pointless MCU projects that followed End Game, it was so nice to FEEL SOMETHING again while watching a Marvel movie. To feel the emotion behind the characters and the purpose of the story.Guardians rounds out as the strongest overall trilogy of the MCU. The ending was beautiful and poignant, capping off an amazing run for the protectors of outer space.This movie was able to be visually dazzling with CGI and effects, but avoid th recent pitfall of letting those things be the bulk of a movie. They're merely background; a means to tell a great story. The way, I feel, it should be.Thank you, James Gunn (and crew)!","
            10/10
            "
"Guardians of the Galaxy Vol. 3","masonsaul","3 May 2023","Guardians of the Galaxy Volume 3 delivers all the humour and inventive action you expect but is at its strongest when exploring its darkest moments, offering an emotionally satisfying goodbye to the best family in the MCU as they all face the music and finally confront their trauma. It also feels like a vital piece of unchecked creativity in a cinematic universe growing increasingly stale.The Guardians films have always stood out within the greater Marvel universe but after the hit and miss nature of phase 4 and phase 5 getting off to a terrible start with Quantumania, it's honestly kinda baffling that this beautiful, proactive and personal movie is even remotely linked to all of that.Chris Pratt is just as strong as before as Peter Quill, there's always been a sadness beneath the charming exterior but after all the previous losses its starting to come to the surface in terrific fashion as he's determined to protect his family this time around. Zoe Saldaña's performance is a lot different to what's come before, giving this version of Gamora a fresh personality and relationship with the other Guardians.Bradley Cooper as Rocket is the emotional core of this one, so much time is spent exploring his past and it leads to the most emotionally devastating moments and he absolutely brings it. Dave Bautista and Pom Klementieff remain really funny throughout but the film wisely still takes time to offer reminders of their dramatic chops as well.Karen Gillan has only gotten better with each film and gets the most to do in this one. Seeing her grow from antagonist to equal has been one of the biggest and best surprises of the trilogy. Chukwudi Iwuji is an amazing villain, eschewing the usual tortured past of most villains for a character who is just plain evil and larger than life, played to perfection.James Gunn's direction is incredible. He's clearly pushing himself creatively, technically and emotionally throughout to deliver the swansong these characters deserve and its so satisfying to watch. There's also a hallway fight done all in one take that's just one of the most thrilling things in the entirety of the MCU.Definitely worthy of the mention is the CG, which is surprisingly good. Recently that has been on a major downward spiral for which Marvel can only blame themselves for their unreasonable deadlines and inability to plan. Which is why its so nice to see one of these where it looks good throughout, emphasising what can be achieved when these actually have a visionary with a plan.Finally, the music by John Murphy shares more stylistically with The Suicide Squad opposed to Tyler Bates work on the previous 2 but it still remembers to use that iconic theme at the right moment and Awesome Mix - Vol 3 is excellent. No longer focusing on a single decade it creates something much more wild and unique.","
            10/10
            "
"Guardians of the Galaxy Vol. 3","renegadeviking-271-528568","27 July 2023","Marvel's oddball superhero team are back in Guardians of the Galaxy Vol 3, and this time writer-director James Gunn goes for broke with an action packed spectacular that's rich with emotional depth. It also sets in motion a reasonably satisfying finale for these fan-favourite characters who we have grown to know and love over their many appearances in the MCU. This blockbusting sequel catches up with the Guardians who have made their new HQ in the rebuilt Kowhere, a huge mining facility built inside a Celestial's skull. Unusually, the film initially quite a somber tone, as some of the Guardians are in a somewhat reflective mood. The Guardians, comprising of : Peter Quill, otherwise known as Star-Lord (Chris Pratt), an easy-going manchild obsessed by rock and pop anthems, the tough taking racoon, Rocket (voiced by Bradley Cooper), Gamora (Zoe Saldaña) the green-skinned assassin, her cyborg sister Nebula (Karen Gillan), the lovable walking tree Groot (voiced by Vin Diesel), the humourless warrior Drax (Dave Bautista), and the empathic Mantis (Pom Klementieff) are all back for James Gunn's MCU swan song to round off the Guardians trilogy in fine style.The melancholy is interrupted by the sudden appearance of Adam Warlock (Will Poulter , a super buff golden assassin. His brutal attack is eventually repelled by the Guardians, but not before Rocket has been fatally wounded. After discovering Rocket has a kill switch in his chest that prevents him from undergoing life saving surgery, the Guardians have no choice but to embark on a dangerous heist mission, along with The Ravagers and a reluctant Gamora, to steal a code from a biotech company. If that wasn't enough for them to contend with they will also have to confront the powerful High Evolutionary (Chukwudi Lwuji), who originally created Rocked as part of his scheme to genetically engineer a master race.The ensemble cast are all on especially fine for throughout. Each have made their roles their own now, the team dynamic of the Guardians is a joy to watch, and the humour comes thick and fast as well. James Gunn has clearly been given free reign to do whatever he wants with Guardians of the Galaxy Vol 3, there's so much crammed in its a little overwhelming at times, but the fun and spectacle of it all is truly breathtaking. It's not all interstellar high jinks though, Gunn puts Star-Lord and Rocket through the emotional wringer. Peter is pining for the loss of his soulmate Gamora who died in Avengers Infinity War, adding insult to injury, he now has to cope with the face she's been replaced by the alternative timeline version of Gamora from Endgame who doesn't love him. Meanwhile, the emotional heart of the film comes from the disturbing flashbacks exploring Rockets origins which highlight the terrible trauma and circumstances that made him into a the kick-ass raccoon we know today. Rocket's origin story is a harrowing and deeply emotional journey to witness as it unfolds, and its is this powerful underlying narrative that really drives the plot.With its frenetic action, amazing special effects, and great soundtrack Guardians of the Galaxy Vol 3 is everything fans could've hoped for and then some. Sure, the plot dose't always quite hold together as well as it could've and the third act drags a little bit, but James Gunn has still managed to skilfully dodge the pitfalls of the threquill to deliver a fitting finale and entertaining intergalactic adventure on the wackier side of the MCU!","
            8/10
            "
"Guardians of the Galaxy Vol. 3","and_mikkelsen","5 May 2023","After a lot of disapointing Marvel movies I was a bit worried going into this one! I had been let down a couple of times and I felt like this movie just HAD to work! It HAD to be good.. and it was!I love the other Guardians movies and James Gunn manages to wrap up their journey in a meaningfull, emotional and satisfying way! There were a lot of great and relevant themes that really made it a captivating and at times emotional watch! It is rare for a superhero movie to make you think about your life and choices quite like this one!The movie also had its darker moments which i think suited the movie and made it a more mature experience while still making it fun and lighthearted and keeping the overall Guardians charm!James Gunn delivers an unforgetable, thoughtprovoking, emotional last ride with The Guardians that will stick with you!Superhero movies can still be great!","
            9/10
            "
"Guardians of the Galaxy Vol. 3","boblipton","7 May 2023","It starts with one of those free-for-all battles in which Rocket J. Squirrel.... I mean Raccoon is badly injured. When they try to fix him using high tech, it turns out that they need to get a special computer key, otherwise he'll die. So we alternate between part of his origin story -- although not how he picked up that old-line Bensonhurst accent -- and the various characters in the franchise doing stuff, slanging each other, for 130 minutes. Chukwudi Iwuji is the big villain, who starts off sounding like a high-minded fellow, conducting interesting experiments in eugenics, although by the end we can be sure he'll be just another loon who needs to be shredded into little pieces so that cute little girls can be safe.We also get a sense that this phase of the Guardians is at an end, with several of them going off to do their own things, while Rocket works with a revised team who haven't heard all his wisecracks before. It's a satisfying conclusion to this phase of the Marvel Cinematic Universe, with what my cousin assures me is a good selection of pop music from the 1980s through 2010. For those who care about such things, Nathan Fillion has a nice small role, and his TV daughter from CASTLE, Molly C. Quinn, plays one of the Ravagers.","
            6/10
            "
"Guardians of the Galaxy Vol. 3","Pjtaylor-96-138044","14 May 2023","I was expecting - or, should I say, hoping - that 'Guardians Of The Galaxy Vol. 3 (2023)' would be good, primarily because 'Guardians Of The Galaxy (2014)' is my favourite Marvel Cinematic Universe movie by quite a wide margin and 'Guardians Of The Galaxy: Vol. 2 (2017)' is also great. However, after the solid but not spectacular 'The Guardians Of The Galaxy: Holiday Special (2022)' and the general lacklustre nature of the MCU's fourth phase, I certainly had my doubts. Not that I thought this series finale would be bad, per se, just that I had tempered my expectations and didn't expect it to be something truly special.But, boy, was I wrong. I'm glad to say that 'Guardians Of The Galaxy Vol. 3 (2023)' puts every single one of Marvel's post-'Avengers: Endgame (2019)' efforts, even the good ones (with the possible exception of 'Spider-Man: No Way Home (2021)'), to shame. It positively blows them out of the water and, in fact, it's easily the MCU's best movie since the original 'Guardians Of The Galaxy (2014)'. James Gunn once again proves that character is king, delivering an experience that prioritises emotional growth and interpersonal dynamics over all else. His picture is surprisingly dark from the moment it begins, delving into the traumatic origins of its most interesting character in a number of genuinely upsetting sequences. I'd heard this piece packed an emotional punch and the previous two entries certainly had their tearjerker moments, but my goodness this hit hard. Be sure to bring the tissues because there are a number of moments that may just necessitate their use. It's a truly affecting experience. The excellent characters and their evolving relationships are the bedrock of the affair, which is mature and sincere throughout. Although its tone is relatively downbeat, the series' signature humour is still present. While some of it feels a little out of place, its inclusion is always appreciated. Not only is it often funny, it also signifies that the comedy is a crucial part of the character work; these people can't just turn off their personalities when the going gets tough.Despite its inherent darkness, the feature is still a ton of fun when it needs to be and includes a number of fantastic set-pieces that put a smile on your face. The action is exciting, energetic and expert crafted. There's a one-take sequence in the third act that's absolutely phenomenal, easily one of the - if not the - best action scenes in the entire franchise. The picture also looks great, with vibrant cinematography and a solid mix of practical and visual effects. It never feels like the actors are just standing on a blue/green screen set, even though they clearly often are, and the CGI is actually really convincing, almost like the the effects houses had enough time to properly do their work. Basically, it feels like a real movie, with purposeful shot composition and considered blocking. This really is a miracle given Marvel's reputation for rushing and generally mistreating those doing the legwork in creating their fantasy worlds, which - in combination with some lacklustre cinematography - has resulted in their recent efforts being hampered by some truly awful aesthetics.Another element that enhances Gunn's film is its enthusiastic acting, which is honestly really good across the board. There's no sleepwalking John Krasinski's here, that's for sure. The brilliant writing makes sure that pretty much everyone gets quite a bit to chew on and they all chew it exactly the right amount. Their convincing, often moving work adds believability to each and every moment, no matter how wonderfully outlandish it may. They all strike the perfect balance between humour and heart, reflecting the screenplay's own prowess in that department. This entry is arguably the most sincere in its series. Though the prior entries certainly have genuine heart to them, this one seems to wear it on its sleeve just a little more. Its occasional bluntness doesn't dampen its effect, though, because the piece never feels cheap or manipulative. It seems to honesty believe what it ultimately preaches, building upon the warmth the audience already has towards its key players to deliver a powerful finale that wraps everything up almost perfectly.Although the plotting is a little messy, the flick flows nicely and there's never a dull moment. It's arguably slightly too long, but it makes good use of its runtime and is constantly engaging. The villain is seriously menacing, one of the best antagonists in the MCU not for the complexity of his motivation, but for the vicious single-mindedness of his cruelty. The stakes are arguably the smallest in the series, but that's kind of what makes them the most impactful; for most of the movie, they're entirely personal and focused on the survival of a single character. The narrative goes in somewhat of an unexpected direction, yet remains satisfying throughout by leaning into its unconventional elements and providing a powerful look into events previously only alluded to. It's really compelling overall.In the end, this is an absolutely amazing film. Thanks to its unrivalled character work, effective humour, unflinching darkness, spectacular spectacle, energetic action and impressive aesthetic, it stands head and shoulders above most of the MCU and basically hammers the final nail in the coffin of movies like 'Doctor Strange In The Multiverse Of Madness (2022)' and 'Thor: Love And Thunder (2022)'. This is what happens when you hire a filmmaker and actually let them make the film they want to make. Kevin Feige really should take notes. Emotion and character are the key to good stories; it's a shame Marvel seems to have forgotten that. 'Guardians Of The Galaxy Vol. 3 (2023)' is honestly one of the best superhero movies ever made. Given its recent disappointments, I didn't think I'd be saying that about an entry in the MCU anytime soon.","
            9/10
            "
"Guardians of the Galaxy Vol. 3","kaefab","5 May 2023","What a fantastic movie i love rocket even more, this movie is going to put you in all sorts of emotions, if you are an animal lover like me.I laugh hey its the guardian of the galaxy you know how they are, but i also cried some moments are really sad.But in the end the guardian prevail and its a beautiful en to an amazing trilogy.Go see it at the theater, buy the blue ray , this movie is well worth it a million time.The whole gang is there star lord, drax the destroyer, mantis, gomorrah, even a major character shift by nebula, and the story of rocket racoon.I only wish they could do a fourth movie.","
            10/10
            "
"Guardians of the Galaxy Vol. 3","rivercamp-19956","3 May 2023","The ending to the guardians of the galaxy movies didn't miss action, comedy or romance. The way it played with the soundtrack was on another level. You'll notice it's filming techniques are up to date and the cgi had nothing to complain about, no goofy ahh MODOC cgi (quantumania) or scenes that looked like they were filmed on a blank green screen, it truely was a work of cinema and lacked nothing in this way. Although it was your typical villain from the past coming back for revenge, this story was probably the saddest marvel project to date and hit harder than I was expecting.Watch this in the biggest screen you can, completely worth it.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","dasgeht-83529","4 May 2023","Absolutely phenomenal in my opinion. Guardians of the Galaxy 3 was not only super emotional (after Endgame I'd say the most emotional Marvel movie), the CGI and the action scenes were incredibly good as well. In some scenes it was super messed up and weird, but exactly these scenes made the movie so good.I still don't loose hope to see more of the Guardians of the Galaxy, because they are one my favorite heroes in the MCU.The music was also on point again, even tho it didn't reach the music from the previous parts, especially not the tracks from the first Guardians of the Galaxy movie, but all in all I loved it!","
            10/10
            "
"Guardians of the Galaxy Vol. 3","burntoutboy","3 May 2023","This was such a breath of fresh air in terms of Marvel films. Like a lot of fans, really felt they were losing their interest and enjoyment but of course Guardians does not disappoint.This is hands down the funniest marvel film, never laughed so much (of course it was silly at times but you'd expect that from a guardians film)
The action sequences were fantastic and the CGI was great (first time in a while for a marvel film). Music was awesome and every character had their scene and whilst I was expecting some emotional scenes based from the trailer, there were a lot more. Villain was very good too and in my opinion the best in the guardians trilogy .The only things I can criticize was the length and one particular character. Other than that this is a brilliant film and conclusion to a trilogy.Edit: upon watching it the 2nd time and in Imax I've changed my rating from a 9 to a 10. My previous negatives I retract, the length is actually fine because the pace and plot suit it. The development of a character that I didn't like, I was wrong about seeing as this time I understood what gunn was doing. This is also the first time I've ever watched a film again in the cinema and man was it worth it!","
            10/10
            "
"Guardians of the Galaxy Vol. 3","mlaps1979","6 May 2023","I'm seeing mostly glowing reviews and I think I may have seen a different movie. This was a loud, annoying, confused movie. It couldn't get out of it's own way. Somehow dark and cutesy at the same time. Adam Warlock was unnecessary to the story and poorly written. Many of the main characters are at death's door on many occasions with no consequences. Multiple fight scenes involving every character so you can't tell what's happening. Drax and Mantis' banter is mostly just obnoxious. They're like kids you just want to smack the whole time. Nebula just yells at everybody for 2 and a half hours. The High Evelutionary is way too over the top to the point where he's mostly just distracting. There were audible groans in the theater when Kraglin sees Yondu during the big battle.There were positives, too. The flashbacks of Rocket were well done and moving. The FX were mostly great. Some of the songs were great songs and fit well in the movie. Some of the banter was funny. There was just way too much.","
            5/10
            "
"Guardians of the Galaxy Vol. 3","TBJCSKCNRRQTreviews","4 May 2023","One of the Guardians is injured, leaving the others only 48 hours to save their life.This does an amazing job capping off an excellent trilogy. James Gunn's work continues to be highly emotionally intelligent, subjecting us to scenes of cruelty not for edgelord humor, which there is still some of, no, to make it a more emotionally engaging and effective story, and to make points about trauma. Nearly every major character has an arc related to the overarching theme that pain begets more pain. If this truly is the last time we see them, at least together, it is a satisfying conclusion.Eugenics and animal testing are confronted head-on and this is a movie that will really hit you hard. The action is creative and visceral, especially the bone breaking, gory parts of it - how did this get a PG-13?! The villain is one we love to hate and we can't wait to see him be taken down. I honestly expected that I would be telling people they have to make sure to watch all the other appearances of this team in preparation, but honestly, if you pay very close attention everything that you need to know to follow it is explained.I recommend this to any fan of movies that are not afraid to get weird, dark and honest. 9/10.","
            9/10
            "
"Guardians of the Galaxy Vol. 3","WatershipBrakey","31 May 2023","It had great reviews from both critics & the public. It has a great director. It has a great cast.But it's not great.Easily the worst GOTG movie and certainly it's a lower tier Marvel movie - I won't watch it again.It's messy, it's basic & it misuses a great cast but it's worst crime is two fold - the music doesn't work & its jokes are old. Two things which made Volumes 1 & 2 stand out are the worst things in Volume 3. I barely raised a chuckle because I'd seen & heard it all before.Yes, it pulls on the heartstrings with it's animal testing plot thread, but it feels out of place & doesn't actually let us into Rocket any deeper than we already were... especially given he's not in the movie very much at all.Unfortunately, this is pretty lame at best. So long, Guardians, thanks for all the fish.","
            4/10
            "
"Guardians of the Galaxy Vol. 3","utterbolx","13 July 2023","Contrived stunted dialogue.Every piece of dialogue between the actors just sounded like children mouthing off at each other. No chemistry.They managed to stretch this to 2.5 hours and I'm not really getting these 9/10 - 10/10 reviews, are these plants? Because if you saw GotG 1 & 2, there's no way you are giving this mess anything more than 7, even if you are the worlds biggest die hard fan.The music score was just wrong, wrong, wrong. Best friend has been gravely wounded and it's touch and go if he lives? Lets put on an iconic rock song and lets go kick some ass! What?I'm giving it a 4, purely because of the visuals and because of how much I like the individual characters, the story sucks, the score sucks, the dialogue sucks and the screenplay sucks.","
            4/10
            "
"Guardians of the Galaxy Vol. 3","eldianyosuab","3 May 2023","I remember that I had the feeling of joy, thrill, amusement, and particular sadness watching the previous 2 installments. While the 2 previous were talking mostly about Quill's backstory and his fear of losing his beloved ones, this 3rd installment speaks about Rocket's same particular issue. And I LOVE IT.Rocket deserved his story to be told, and I (again) experienced the same roller coaster of feeling like I had years ago (in 2014 and 2017).Thank you James Gunn, thank you everyone involved in this movie.This is a complete way to wrap up the trilogy, it has a lot of massive explosions and so did emotions and heart.Guardians, galaxy still needs you but thanks for being a part of our best memories.You all will be missed.","
            10/10
            "
"Guardians of the Galaxy Vol. 3","a-hilton","8 May 2023","What a dreadful dogs dinner of a movie this was - an hour too long, too much mawkish sentimentality, too many scenes where a character had to explain what was going to happen next, too much miraculous recovery from serious injury, etc. Then towards the end, when we'd been bombarded with an overdose of explosions and killing, pretty much all the characters started shouting at each other.And why so many scenes that seemed to be written for five years olds followed by so many freakish almost nightmarish animal mutations? The film just became ever more ridiculous and stupid to the point where it was just plain irritating.If this is the last one in the Guardian series then it's definitely one too many.","
            1/10
            "
"Guardians of the Galaxy Vol. 3","SereneDawn","7 July 2023","Not suitable for children or individuals who are sensitive.Disney seems to have completely lost sight of its storytelling mastery.The film I had anticipated to be an enjoyable experience turned out to be deeply distressing, as it predominantly depicted instances of animal cruelty. I found myself shedding tears rather than having the anticipated laughter. It is incomprehensible to me why someone with a disturbed mindset would deem it acceptable to repeatedly and explicitly portray such cruelty towards innocent and adorable creatures, subjecting them to painful ordeals or transforming them into grotesque monstrosities. The entirety of the movie was simply disconcerting, and I strongly caution parents and guardians to exercise extreme care if considering allowing their children to watch it. The visuals were disgustingly graphic without any discernible purpose, the narrative lacked inspiration, and this film fails to offer any redeeming qualities. I had initially been filled with excitement about seeing the movie, as the Guardians series is typically enjoyable, but my expectations were shattered, leaving me immensely disappointed.","
            1/10
            "
"Guardians of the Galaxy Vol. 3","Thecritichood234","6 October 2023","It had a basic story but the execution was fabulous, the villain was a great (finally a evil villain) the characters were all the highlight of this movie because since the first one, it has become clear that James Gunn can take lesser known characters and make them a household name and the send off is not the best but a great way to send off this franchise. The best character and the best part about this movie is rocket. The flashbacks are very interesting and compelling shows his backstory shows how the villain became how he is in this movie. Each character has moments to shine and it's very well mannered.","
            10/10
            "
"Guardians of the Galaxy Vol. 3","davidwalker-94471","3 May 2023","Guardians is one of my favourite MCU sub-series (after Captain America) and this one lives up to the others.It's a buddy movie, an action movie, a comedy and an origin movie all in one. It's quite an emotional movie and it does feel very final in terms of the guardians we know.There's interesting development of existing characters and introduction, as is the MCU way, of yet more colourful and rich characters that comic fans will know.There's a bit of romantic will-they-won't-they. Actually there's more than a bit.It feels ever so slightly more grown up than the previous two guardians but above all, it's fun and it's a very good entry into the MCU.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","TMAuthor23","16 September 2023","If you're reading this you've already invested some time (and emotion) watching the first two.As a conclusion to the original trilogy (there will be more Starlord) it does a pretty good job. The lengthy backstory and character arc for Rocket is great. Gamora's piece is good also. The evolution of Nebula continues with a new look and more sensitive outlook.The one character I didn't enjoy was Adam. If you've read the original Genesis of this character, he was never ""half-baked"" and goofy. He was more like The Silver Surfer, a demigod. Because this version of Adam is so dumb and clumsy, there's little tension in the fight scenes he's involved in except for his first appearance where we don't see him verbally engage with other characters.The weakness in the film is the extended second act. Nathan Fillion is always fun, but the antics in the organic space station go on too long. And as cute as it was, the freeing of all the children at the end felt contrived.Nonetheless, recommended for all of the above and the uplifting ending to a fun story of a band of misfits.","
            8/10
            "
"Guardians of the Galaxy Vol. 3","neil-476","7 May 2023","The Guardians (now including Kraglin, sporting Yondu's spare head fin, but excluding Gamora, now part of the Ravagers) have no sooner set up shop - literally - in Knowhere when disaster strikes in the person of Adam Warlock, a superpowered emissary from the gold people first encountered at the start of volume 2. It turns out that Rocket is being sought by the High Evolutionary, who created him. In the course of what follows, we learn a great deal of Rocket's backstory.The first two Guardians films were cosmic science fiction with jokes, and a strong underlying thread about finding family in the most unlikely places. This third film is a different kettle of fish. It's not without humour, but it is a much darker more serious film than its predecessors. Rocket's backstory does not have the scope for humour that Quill's did.I thoroughly enjoyed it, but I should comment that there are places where it is disturbing, bordering on horrific (not in terms of graphic content).There are things vewers might expect in this film, and I wouldn't wish to spoil any details, other than to say that I'm sure James Gunn was well aware of this and concerned not to disappoint. The details may not be what you expect, though.","
            9/10
            "
"Guardians of the Galaxy Vol. 3","benjaminskylerhill","4 May 2023","The RottenTomatoes critics' consensus laments that this final Guardians outing ""tugs too tight on the heartstrings."" I fail to see how this is a bad thing.Especially when the film's deep emotional core is rooted in a story that carries this trilogy's themes and characters to their natural conclusions. Unlike what Marvel has been churning out recently, nothing about this feels lazy or thrown together.Although this movie's villain isn't as interesting as Vol 2's Ego, he suits this story as he fits the Guardians' collective journey to embrace each others' worth and turn their trauma into an outward-facing tool to help others.James Gunn has also improved as a director, becoming adept with the action scenes; the fights and the peril here have tangible momentum and they're thrilling.It's entertaining, heartfelt, exciting, and beautiful. I adored everything about it.","
            10/10
            "
